Run_ID,Scenario_ID,Replica,Semilla,Escenario,CAPACIDAD_BODEGA,STOCK_INICIAL,PUNTO_REORDEN,CANTIDAD_REABASTECIMIENTO,TIEMPO_ENTRE_LLEGADAS,TAMANO_PEDIDO,LEAD_TIME_PROVEEDOR,TIEMPO_SIMULACION,STOCK_INICIAL_RATIO,PUNTO_REORDEN_RATIO,CANTIDAD_REABASTECIMIENTO_RATIO,Demanda_Diaria_Esperada,Cobertura_Inicial_Dias,Cobertura_ROP_Dias,Cobertura_Q_Dias,Brecha_LeadTime_Dias,Categoria_Riesgo,Inventario_Final,Total_Solicitudes,Pedidos_Surtidos,Ventas_Perdidas,Nivel_Servicio,Unidades_Vendidas,Unidades_Perdidas,Fill_Rate_Unidades,Ordenes_Proveedor,Inventario_Promedio,Costo_Ordenes,Costo_Escasez,Costo_Inventario,Costo_Total
SCN-0192-R02,SCN-0192,2,22180517,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,1.8,220,3.0,240,0.18,0.22,0.45,122.2222,17.6727,21.6,44.1818,18.6,Bajo,4382.0,143,143,0,100.0,30178.0,0.0,100.0,6,4949.5454,6000.0,0.0,178183.6335,184183.6335
SCN-0192-R03,SCN-0192,3,22180518,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,1.8,220,3.0,240,0.18,0.22,0.45,122.2222,17.6727,21.6,44.1818,18.6,Bajo,5746.0,133,133,0,100.0,28814.0,0.0,100.0,6,4923.7442,6000.0,0.0,177254.7915,183254.7915
SCN-0193-R01,SCN-0193,1,22190516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,3125.0,141,141,0,100.0,16915.0,0.0,100.0,6,2327.5716,6000.0,0.0,41896.2885,47896.2885
SCN-0193-R02,SCN-0193,2,22190517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,1623.0,133,133,0,100.0,15777.0,0.0,100.0,5,2602.4253,5000.0,0.0,46843.6545,51843.6545
SCN-0193-R03,SCN-0193,3,22190518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,2706.0,166,166,0,100.0,19974.0,0.0,100.0,7,2483.9012,7000.0,0.0,44710.221,51710.221
SCN-0194-R01,SCN-0194,1,22200516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,2759.0,296,296,0,100.0,35761.0,0.0,100.0,13,2369.9875,13000.0,0.0,85319.5515,98319.5515
SCN-0194-R02,SCN-0194,2,22200517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,2818.0,273,273,0,100.0,33062.0,0.0,100.0,12,2395.3005,12000.0,0.0,86230.8165,98230.8165
SCN-0194-R03,SCN-0194,3,22200518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,120,1.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,8.0,Bajo,3235.0,297,297,0,100.0,35285.0,0.0,100.0,13,2481.2883,13000.0,0.0,89326.377,102326.377
SCN-0195-R01,SCN-0195,1,22210516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,1062.0,136,136,0,100.0,16338.0,0.0,100.0,6,2229.6334,6000.0,0.0,40133.4015,46133.4015
SCN-0195-R02,SCN-0195,2,22210517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,1222.0,137,137,0,100.0,16178.0,0.0,100.0,5,2369.5013,5000.0,0.0,42651.024,47651.024
SCN-0195-R03,SCN-0195,3,22210518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,120,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,2037.0,151,151,0,100.0,18003.0,0.0,100.0,6,2260.836,6000.0,0.0,40695.048,46695.048
SCN-0196-R01,SCN-0196,1,22220516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,2612.0,258,258,0,100.0,30628.0,0.0,100.0,11,2198.7763,11000.0,0.0,79155.948,90155.948
SCN-0196-R02,SCN-0196,2,22220517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,810.0,249,249,0,100.0,29790.0,0.0,100.0,11,2197.8695,11000.0,0.0,79123.302,90123.302
SCN-0196-R03,SCN-0196,3,22220518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,120,3.0,240,0.35,0.1,0.22,133.3333,31.5,9.0,19.8,6.0,Bajo,1597.0,282,282,0,100.0,34283.0,0.0,100.0,12,2152.8412,12000.0,0.0,77502.2835,89502.2835
SCN-0197-R01,SCN-0197,1,22230516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,973.0,138,138,0,100.0,29627.0,0.0,100.0,11,2350.641,11000.0,0.0,42311.538,53311.538
SCN-0197-R02,SCN-0197,2,22230517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,3544.0,111,111,0,100.0,24416.0,0.0,100.0,9,2233.6376,9000.0,0.0,40205.4765,49205.4765
SCN-0197-R03,SCN-0197,3,22230518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,2229.0,130,130,0,100.0,28371.0,0.0,100.0,10,2274.9272,10000.0,0.0,40948.6905,50948.6905
SCN-0198-R01,SCN-0198,1,22240516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,2756.0,293,293,0,100.0,64804.0,0.0,100.0,24,2308.6307,24000.0,0.0,83110.707,107110.707
SCN-0198-R02,SCN-0198,2,22240517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,2136.0,267,267,0,100.0,57504.0,0.0,100.0,21,2280.4643,21000.0,0.0,82096.716,103096.716
SCN-0198-R03,SCN-0198,3,22240518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,0.9,220,1.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,3.9091,Bajo,3292.0,271,271,0,100.0,58988.0,0.0,100.0,22,2424.2867,22000.0,0.0,87274.3215,109274.3215
SCN-0199-R01,SCN-0199,1,22250516,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,1037.0,113,113,0,100.0,24283.0,0.0,100.0,9,1890.2873,9000.0,0.0,34025.1705,43025.1705
SCN-0199-R02,SCN-0199,2,22250517,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,1356.0,140,137,3,97.86,29244.0,718.0,97.6036,10,1886.6868,10000.0,7244.0,33960.3615,51204.3615
SCN-0199-R03,SCN-0199,3,22250518,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,120,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,2449.0,143,142,1,99.3,30791.0,248.0,99.201,11,1838.9419,11000.0,2484.0,33100.9545,46584.9545
SCN-0200-R01,SCN-0200,1,22260516,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,382.0,285,283,2,99.3,61898.0,480.0,99.2305,23,1882.5927,23000.0,4840.0,67773.336,95613.336
SCN-0200-R02,SCN-0200,2,22260517,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,139.0,271,267,4,98.52,59501.0,927.0,98.4659,22,1804.3122,22000.0,9416.0,64955.238,96371.238
SCN-0200-R03,SCN-0200,3,22260518,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,0.9,220,3.0,240,0.35,0.1,0.22,244.4444,17.1818,4.9091,10.8,1.9091,Bajo,2043.0,244,239,5,97.95,52317.0,1106.0,97.9297,19,1868.0985,19000.0,11348.0,67251.5445,97599.5445
SCN-0201-R01,SCN-0201,1,22270516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,1046.0,70,70,0,100.0,8434.0,0.0,100.0,3,2700.882,3000.0,0.0,48615.876,51615.876
SCN-0201-R02,SCN-0201,2,22270517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,3033.0,77,77,0,100.0,9087.0,0.0,100.0,3,2690.1925,3000.0,0.0,48423.465,51423.465
SCN-0201-R03,SCN-0201,3,22270518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,1457.0,69,69,0,100.0,8023.0,0.0,100.0,2,2469.5213,2000.0,0.0,44451.384,46451.384
SCN-0202-R01,SCN-0202,1,22280516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,3830.0,133,133,0,100.0,16210.0,0.0,100.0,6,2501.9174,6000.0,0.0,90069.0255,96069.0255
SCN-0202-R02,SCN-0202,2,22280517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,1603.0,135,135,0,100.0,15797.0,0.0,100.0,5,2514.6992,5000.0,0.0,90529.1715,95529.1715
SCN-0202-R03,SCN-0202,3,22280518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,120,1.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,17.0,Bajo,2552.0,126,126,0,100.0,14848.0,0.0,100.0,5,2626.1013,5000.0,0.0,94539.648,99539.648
SCN-0203-R01,SCN-0203,1,22290516,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,2817.0,57,57,0,100.0,6663.0,0.0,100.0,2,2581.1552,2000.0,0.0,46460.793,48460.793
SCN-0203-R02,SCN-0203,2,22290517,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,1456.0,66,66,0,100.0,8024.0,0.0,100.0,2,2505.2457,2000.0,0.0,45094.422,47094.422
SCN-0203-R03,SCN-0203,3,22290518,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,120,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,3333.0,74,74,0,100.0,8787.0,0.0,100.0,3,2490.1109,3000.0,0.0,44821.9965,47821.9965
SCN-0204-R01,SCN-0204,1,22300516,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,1320.0,135,135,0,100.0,16080.0,0.0,100.0,5,2368.3066,5000.0,0.0,85259.037,90259.037
SCN-0204-R02,SCN-0204,2,22300517,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,2516.0,125,125,0,100.0,14884.0,0.0,100.0,5,2494.1015,5000.0,0.0,89787.6555,94787.6555
SCN-0204-R03,SCN-0204,3,22300518,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,120,3.0,240,0.35,0.1,0.22,66.6667,63.0,18.0,39.6,15.0,Bajo,1545.0,134,134,0,100.0,15855.0,0.0,100.0,5,2517.1014,5000.0,0.0,90615.6495,95615.6495
SCN-0205-R01,SCN-0205,1,22310516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,2860.0,57,57,0,100.0,11900.0,0.0,100.0,4,2563.9443,4000.0,0.0,46150.998,50150.998
SCN-0205-R02,SCN-0205,2,22310517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,2999.0,65,65,0,100.0,14401.0,0.0,100.0,5,2553.4103,5000.0,0.0,45961.386,50961.386
SCN-0205-R03,SCN-0205,3,22310518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,3831.0,72,72,0,100.0,16209.0,0.0,100.0,6,2593.1098,6000.0,0.0,46675.9755,52675.9755
SCN-0206-R01,SCN-0206,1,22320516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,1544.0,144,144,0,100.0,31696.0,0.0,100.0,11,2463.7879,11000.0,0.0,88696.3635,99696.3635
SCN-0206-R02,SCN-0206,2,22320517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,3286.0,114,114,0,100.0,24674.0,0.0,100.0,9,2362.7468,9000.0,0.0,85058.886,94058.886
SCN-0206-R03,SCN-0206,3,22320518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,2640,1.8,220,1.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,8.8182,Bajo,1496.0,136,136,0,100.0,29104.0,0.0,100.0,10,2398.9298,10000.0,0.0,86361.474,96361.474
SCN-0207-R01,SCN-0207,1,22330516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,2986.0,55,55,0,100.0,11774.0,0.0,100.0,4,2415.5547,4000.0,0.0,43479.984,47479.984
SCN-0207-R02,SCN-0207,2,22330517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,2086.0,71,71,0,100.0,15314.0,0.0,100.0,5,2466.6692,5000.0,0.0,44400.045,49400.045
SCN-0207-R03,SCN-0207,3,22330518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,120,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,1431.0,52,52,0,100.0,10689.0,0.0,100.0,3,2307.7768,3000.0,0.0,41539.983,44539.983
SCN-0208-R01,SCN-0208,1,22340516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,1537.0,111,111,0,100.0,23783.0,0.0,100.0,8,2278.7054,8000.0,0.0,82033.395,90033.395
SCN-0208-R02,SCN-0208,2,22340517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,2136.0,140,140,0,100.0,31104.0,0.0,100.0,11,2307.3239,11000.0,0.0,83063.6595,94063.6595
SCN-0208-R03,SCN-0208,3,22340518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,2640,1.8,220,3.0,240,0.35,0.1,0.22,122.2222,34.3636,9.8182,21.6,6.8182,Bajo,3292.0,130,129,1,99.23,27308.0,267.0,99.0317,10,2212.5313,10000.0,2636.0,79651.125,92287.125
SCN-0209-R01,SCN-0209,1,22350516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,6129.0,124,124,0,100.0,14271.0,0.0,100.0,3,3526.7977,3000.0,0.0,63482.358,66482.358
SCN-0209-R02,SCN-0209,2,22350517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,4631.0,137,137,0,100.0,15769.0,0.0,100.0,3,3805.7499,3000.0,0.0,68503.4985,71503.4985
SCN-0209-R03,SCN-0209,3,22350518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,4245.0,134,134,0,100.0,16155.0,0.0,100.0,3,3823.2819,3000.0,0.0,68819.0745,71819.0745
SCN-0210-R01,SCN-0210,1,22360516,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,1335.0,252,252,0,100.0,29865.0,0.0,100.0,5,3798.2102,5000.0,0.0,136735.566,141735.566
SCN-0210-R02,SCN-0210,2,22360517,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,2253.0,284,284,0,100.0,34347.0,0.0,100.0,6,3774.3938,6000.0,0.0,135878.178,141878.178
SCN-0210-R03,SCN-0210,3,22360518,Media demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,120,1.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,8.0,Bajo,2541.0,295,295,0,100.0,34059.0,0.0,100.0,6,3893.0291,6000.0,0.0,140149.047,146149.047
SCN-0211-R01,SCN-0211,1,22370516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,3266.0,141,141,0,100.0,17134.0,0.0,100.0,3,3469.2652,3000.0,0.0,62446.773,65446.773
SCN-0211-R02,SCN-0211,2,22370517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,1095.0,162,162,0,100.0,19305.0,0.0,100.0,4,3346.8875,4000.0,0.0,60243.975,64243.975
SCN-0211-R03,SCN-0211,3,22370518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,120,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,5216.0,126,126,0,100.0,15184.0,0.0,100.0,3,3546.0997,3000.0,0.0,63829.794,66829.794
SCN-0212-R01,SCN-0212,1,22380516,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,2076.0,289,289,0,100.0,34524.0,0.0,100.0,6,3572.4347,6000.0,0.0,128607.6495,134607.6495
SCN-0212-R02,SCN-0212,2,22380517,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,3643.0,279,279,0,100.0,32957.0,0.0,100.0,6,3490.9128,6000.0,0.0,125672.8605,131672.8605
SCN-0212-R03,SCN-0212,3,22380518,Media demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,120,3.0,240,0.35,0.1,0.45,133.3333,31.5,9.0,40.5,6.0,Bajo,3587.0,273,273,0,100.0,33013.0,0.0,100.0,6,3500.2526,6000.0,0.0,126009.093,132009.093
SCN-0213-R01,SCN-0213,1,22390516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,1815.0,136,136,0,100.0,29385.0,0.0,100.0,5,4043.0249,5000.0,0.0,72774.4485,77774.4485
SCN-0213-R02,SCN-0213,2,22390517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,5341.0,166,166,0,100.0,36659.0,0.0,100.0,7,3613.2365,7000.0,0.0,65038.257,72038.257
SCN-0213-R03,SCN-0213,3,22390518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,1568.0,135,135,0,100.0,29632.0,0.0,100.0,5,3898.4117,5000.0,0.0,70171.41,75171.41
SCN-0214-R01,SCN-0214,1,22400516,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,1771.0,231,231,0,100.0,51029.0,0.0,100.0,9,3758.7844,9000.0,0.0,135316.2375,144316.2375
SCN-0214-R02,SCN-0214,2,22400517,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,1927.0,261,261,0,100.0,56273.0,0.0,100.0,10,3498.0212,10000.0,0.0,125928.7635,135928.7635
SCN-0214-R03,SCN-0214,3,22400518,Alta demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,0.9,220,1.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,3.9091,Bajo,1090.0,286,285,1,99.65,62510.0,225.0,99.6413,12,3330.6737,12000.0,2300.0,119904.2535,134204.2535
SCN-0215-R01,SCN-0215,1,22410516,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,5446.0,115,115,0,100.0,25754.0,0.0,100.0,5,3256.4817,5000.0,0.0,58616.6715,63616.6715
SCN-0215-R02,SCN-0215,2,22410517,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,1994.0,138,137,1,99.28,29206.0,159.0,99.4585,5,2999.6693,5000.0,1772.0,53994.0465,60766.0465
SCN-0215-R03,SCN-0215,3,22410518,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,120,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,332.0,138,138,0,100.0,30868.0,0.0,100.0,6,3022.9394,6000.0,0.0,54412.9095,60412.9095
SCN-0216-R01,SCN-0216,1,22420516,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,5864.0,267,260,7,97.38,57736.0,1872.0,96.8595,11,3046.5274,11000.0,18476.0,109674.987,139150.987
SCN-0216-R02,SCN-0216,2,22420517,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,5981.0,262,259,3,98.85,57619.0,717.0,98.7709,11,3062.7416,11000.0,7236.0,110258.6985,128494.6985
SCN-0216-R03,SCN-0216,3,22420518,Alta demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,0.9,220,3.0,240,0.35,0.1,0.45,244.4444,17.1818,4.9091,22.0909,1.9091,Bajo,1663.0,257,256,1,99.61,56537.0,299.0,99.4739,10,3287.7014,10000.0,2892.0,118357.2495,131249.2495
SCN-0217-R01,SCN-0217,1,22430516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,2009.0,63,63,0,100.0,7591.0,0.0,100.0,1,3367.5937,1000.0,0.0,60616.686,61616.686
SCN-0217-R02,SCN-0217,2,22430517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,6330.0,74,74,0,100.0,8670.0,0.0,100.0,2,3078.0159,2000.0,0.0,55404.2865,57404.2865
SCN-0217-R03,SCN-0217,3,22430518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,2448.0,62,62,0,100.0,7152.0,0.0,100.0,1,3808.7641,1000.0,0.0,68557.7535,69557.7535
SCN-0218-R01,SCN-0218,1,22440516,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,5737.0,121,121,0,100.0,14663.0,0.0,100.0,3,3784.9497,3000.0,0.0,136258.188,139258.188
SCN-0218-R02,SCN-0218,2,22440517,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,3983.0,140,140,0,100.0,16417.0,0.0,100.0,3,3754.9992,3000.0,0.0,135179.9715,138179.9715
SCN-0218-R03,SCN-0218,3,22440518,Baja demanda / Rapido proveedor / Ajustada,12000,4200,1200,5400,1.8,120,1.0,240,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,17.0,Bajo,5672.0,125,125,0,100.0,14728.0,0.0,100.0,3,3878.5424,3000.0,0.0,139627.527,142627.527
SCN-0219-R01,SCN-0219,1,22450516,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,3427.0,53,53,0,100.0,6173.0,0.0,100.0,1,3810.0564,1000.0,0.0,68581.0155,69581.0155
SCN-0219-R02,SCN-0219,2,22450517,Baja demanda / Lento proveedor / Ajustada,12000,4200,1200,5400,1.8,120,3.0,120,0.35,0.1,0.45,66.6667,63.0,18.0,81.0,15.0,Bajo,5991.0,74,74,0,100.0,9009.0,0.0,100.0,2,3402.3261,2000.0,0.0,61241.8695,63241.8695
